label	text_a
枚举类	艾薇儿的专辑有哪些?
是非类	MJ明年全球巡演是真是假 ?
不作处理	航展在什么时候举行??门票几多??
不作处理	08F1上海站的问题
不作处理	魏晨最进在忙什么啊?怎么总也没出来拉啊?
不作处理	某商场将一种新款手机按成本价提高50%,然后在广告上写“大酬宾,八折优惠”,结果每个手机仍获利270元,那么这种手机的成本价是?
不作处理	经济大餐:请看详细描述!
原因类	花儿为什么会在春天开?
评价类	宁海的niu好看嘛?
不作处理	日本SM片《花与蛇》有时候身体是一种艺术?
事实类	BEYOND谁是主唱啊?
描述类	怪物猎人里的有 +达人 的有什么用?
事实类	展红绫最后嫁给谁了
事实类	2008航展在哪里举行?
不作处理	有没有谁最近去过国色天香的,想问一下门口是否还有团体票卖呀?急需答案。。非常感谢。。
事实类	三门什么时候造中心广场
推荐类	有没有年轻点的台语歌?
事实类	从龙阳路地铁出发到上海解放军八五医院应该坐什么车(地铁)?
事实类	葡萄牙驻上海大使馆地址在什么路?
方法类	如何参加“五月天”来郑州的歌友会?
事实类	考票需要多久能下来
评价类	今年的春节晚会会比以前好看吗?
推荐类	元旦表演什么节目最有节日气氛
是非类	双黄蛋能孵出双胞胎小鸡吗?
事实类	东方神起的最新投票网是?
描述类	Vanessa是谁?
描述类	BoBo组合的详细资料。。。?
需求类	谁有miyavi上海演唱会的全部视频??
事实类	2009年8月14日是几号?
推荐类	08 流行色是什么?
事实类	我想问下滨崎步的A COMPLETE~ALL SIGLES~目前的销售成绩是多少啊?
枚举类	在南京奥体开唱的明星们一般都住什么酒店?
事实类	周杰伦今年多大?
事实类	何洁什么时候会发新专辑啊?
事实类	童安格2007年演唱会是在哪里举行?
推荐类	成都有什么玩的
不作处理	"花儿乐队的""十周年演唱会""什么时候举办?在哪举办?"
是非类	能不能回到过去?
评价类	张敬轩演唱会感觉如何
评价类	张杰和谢娜的感情好卜??
评价类	团购电脑怎么样
是非类	腾讯周年庆活动还在进行吗?
方法类	林俊杰嘉兴移动歌友会除了下彩铃~好有什么办法搞到票~
不作处理	我能怎么做啊?
不作处理	昨天的上团网南京站组织的阿里斯顿吊顶单品团购你有参加吗?都有什么样的活动和价格呢!!
不作处理	去看了2008年12月25日周杰伦演唱会的来!
枚举类	上海团购网南京站的活动一般都是在哪举办的啊!!!?
方法类	庆十一文艺晚会主持串词怎么写?
事实类	歌舞青春3什么时候有高清晰版本的?
推荐类	今年动感地带冠军会是哪个舞团?
推荐类	钦州哪有BEYOND的碟子卖?
需求类	求2008世界魔方大赛现场录像,谁有网址??
需求类	陶喆《爱很简单》演唱会版本在那里?
方法类	错误的时间,错误的地点,发生错误的事情!是最痛心的事情!这样我该怎么办?
不作处理	羽泉演唱会票价
事实类	08我型我秀的冠军是谁
方法类	网上下的演唱会怎么转换声道
是非类	商城里买的衣服是永久的不?
原因类	晚会用充气棒敲打时为什么有金属音质?
事实类	田晓蕾综艺满天星比赛第几名
事实类	昨天快乐大本营张远对谢娜唱的歌叫什么
方法类	怪物猎人1中怎样杀了老山蟹
事实类	上一届我型我秀的冠军是谁?
需求类	潘玮柏高手舞蹈教学 哪里能下载
是非类	怪物猎人2ndg能联机吗?
事实类	中国第一个拥有博物馆的是哪个城市?
是非类	郑伊健08年会举行演唱会吗?
需求类	哪里有怪物猎人online下载?
不作处理	迎新生晚会主持稿
需求类	有谁有SM家族上海演唱会时东方神起和super junior隐藏摄像机的视频网址??急需!!
事实类	会员VIP最高是多少?
事实类	张学友有多少岁?
推荐类	有什么大型的电影视频网站吗?
是非类	Jay杭州演唱会有没有直播的啦?
枚举类	舞动我人生2所有都有哪些扮演者
是非类	听说流星online被完美签下了?
方法类	中华广场怎么去?
评价类	回到过去好不好?(谢谢)
描述类	滨崎步创伤的翻译
推荐类	叶县的影楼都哪个地方好啊? 给个建议
事实类	今年哪个电视台的收视率最高?
原因类	beyond为什么会受那么多人喜欢!!
是非类	无敌珊宝妹第12集出了吗
描述类	谁有老舍的详细资料
原因类	陈楚生现在怎么没消息了?
是非类	飞轮海11月22日会来上海办演唱会吗?
方法类	狮虎雄风怎么打才能赢
推荐类	写张国荣的有那些好书?
不作处理	有有用透明主题,要求是要什么
需求类	那里可以看到徐娇在颁奖晚会上的演唱?
事实类	大 连 去 首 尔 的 机 票 需 要 多 少 钱 ?
是非类	2009年的春节晚会赵本山出来么???
评价类	永久牌电动车怎么样?
不作处理	魏晨的话剧?
方法类	怎样才能优秀的完成演讲??(学生会竞选)
需求类	谁有能够在线看王力宏08年上海演唱会的网址?
需求类	有谁知道在海口,象外面摆滩卖发夹,精品手饰之类的批发点在哪?
是非类	我山哥不上春晚了?
事实类	2008 MKMF的具体时间?
事实类	凤舞九天现场在哪
是非类	刘德华09年有演唱会吗?
枚举类	超级玩家有什么功能?
描述类	无敌珊宝妹的结局是什么啊
描述类	韩庚的最近行程,11月到2009年
原因类	为什么当爱谢幕以后会很痛苦?
需求类	求 beyond高清演唱会 下载地址
描述类	张杰的资料,谁有,谢谢
事实类	何洁《十分爱》MV里,和她一起跳舞的男的是谁?
事实类	第十届中韩歌会什么时候播?
需求类	求linkin park主唱chester的前妻照片
评价类	QQ2009好,还是2008好?
推荐类	最炫的奥特曼是?
不作处理	自然灾害调查表 发生时间,地点(国家或地区),灾害类型,破坏状况
评价类	想回到过去就意味着调头?
需求类	求cosplay背景音乐和衣服
评价类	张杰和BOBO哪个实力更强些
需求类	求学校集体歌咏比赛计划书和规划书。时间未定。一共15个班.每班40人。地点在阶梯教室.谁能帮我出出..谢谢了!
推荐类	公司举办晚会 有什么简单易学又好看的印度舞教学吗
推荐类	单身节可以举行什么网络活动?
是非类	最近福州有没有演唱会啊
推荐类	2009年的流行色是什么?
需求类	什么网站可以下到明星演唱会和MTV
方法类	天关战纪的真理之都里新出的战地地点怎么进?
评价类	大家对林肯公园的这次演出有什么看法?
方法类	唱歌比赛时怎么样发挥更出色
需求类	谁有外传的VIP啊?
不作处理	周杰伦最近的个人演唱会都在哪里和具体时间?
需求类	南宁哪里有卖11.25SJ-M演唱会的票?急~~~~
描述类	SJ-M的11月流程谁知道啊?
事实类	潘玮柏最近演唱会或者歌友会在哪里举行?
事实类	高中华是什么品牌的香烟?
是非类	张杰&amp;谢娜这周日《勇往直前》没有播出,那么下一周会播么?
事实类	广州talk show 边个知到 广州‘乱up甘四’大碟几时出
事实类	第80届奥斯卡颁奖典礼总共多长时间?
是非类	飞轮海演唱会真的延期了?
需求类	求一个beyond91年生命接触演唱会.
不作处理	谁能帮我个忙~一个舞台设计的问题!
是非类	听说在10月12日张杰录制《勇往直前》的时候和谢娜闹翻啦?是真的么?
评价类	李云迪和郎朗哪一位更加有才???
需求类	哪里能买到刘德华2008上海演唱会DVD
是非类	请问林志颖最近的演唱会百度可有?
方法类	VIP怎样冲?
描述类	黄金靓号卡干吗用的
描述类	上海浦东机场到宝山区月浦的路程
事实类	五月天成立于什么时候?
不作处理	怪物猎人啊。。。 完了完了 我打大怪鸟打不过去了
描述类	五月天最近有什么行程?
需求类	北京舞佳舞的李琦在武汉特别团体solo的曲目?
不作处理	是什么热线电话?
事实类	亚洲交友中心到底是那个网站啊?
推荐类	广州有哪几家个人摄影馆比较好?
事实类	super junior 什么时候才能相聚 .?
不作处理	最近周杰伦有没有别的演出,在那里,什么时候
需求类	在哪里有梁静茹今天情人节小巨蛋演唱会视频下载?
事实类	大话11月分什么时候开新区啊!
评价类	大家对小谢即将上映的&lt;证人&gt;有何期待?
方法类	求怪物猎人2g村长6星紧急老山蟹打法
是非类	CK好像也是玩COSPLAY的??
描述类	南拳妈妈是干什么?
枚举类	&lt;车间主任&gt;王奎荣,盖丽丽演的电视剧?
描述类	有谁知道乔任梁的个人简历?
不作处理	网球王子全国大赛前有多少
是非类	起点推柬票是不是每本书只能投一票?
是非类	今天有没有NBA现场直播啊?
不作处理	如果小犬纯一狼有朝一日在中国开演唱会。
需求类	谁有10月8日中心广场的晚会照片?
不作处理	蔡依林演唱会
需求类	有没有成都郫县人知道郫县哪里有孕妇装专卖店?
评价类	李卫当官,第二部还好看啊
需求类	兴义那里还有本地人地方?
不作处理	SUPERJUNIOR的王道文我想要啊
是非类	腾讯客服热线:08-9869-551508 08-9888-115600 这是真的吗?
需求类	求一个适合初中学生的英译话剧
描述类	乔任梁是谁?
不作处理	要多详细啊。
是非类	谁知道谢娜和张杰好着么??
方法类	怎么样才能买到最划算的特价票?
不作处理	请问金泉安好玩吗? 是什么地方 ?
是非类	现在恐龙园只要门票要钱里面的都不要钱吗?
方法类	VITAS今晚的演唱会网上怎么观看
事实类	现在温江国色天香游乐园的票价(通票)是多少
是非类	今年春节晚会,赵本山和宋丹丹会有好的节目上台吗?很期待的
需求类	求消防知识主题班会内容。《要详细》
事实类	小刀和许慧欣是什么时候开始交往的?
枚举类	谁告诉我昨天晚上《我爱记歌词》晚会的所有比赛曲目?11月7号的
事实类	请问 城西客运站到扶风县的车票多少钱。
需求类	谁有杰克逊吉隆坡演唱会的下载地址啊?要完全的哦
不作处理	如何学好舞美`如果没有文凭`如何申请进一些国家的演出单位或团体呢`?
评价类	明星该有那么高的出场费吗
事实类	五月天演唱的《paradise+倔强》是在哪场演唱会演唱的?
不作处理	为什么人最孤独的时间,总是在失眠的夜晚?而最孤独的地点,确是陌生城市潮涌动的广场.为什么最孤独的人总是永远沉湎于过去,特别怀旧的人?
枚举类	superjunior所有的歌名字叫什么?
需求类	谁有华仔2007上海演唱会视频的网址?
需求类	谁有别安乐队91年红勘演唱会的网址
事实类	安又琪的真名叫什么?
不作处理	尚雯婕有没有老公?他今年多大了?
事实类	薛之谦演唱会订票电话 是多少 ?
是非类	天使街23号第一部上面那个化妆舞会吻惠的是羽吗??
方法类	我现在在小桑村,我想回到宁海县怎么才能回到
是非类	周杰伦还代言美特斯邦威吗?
需求类	急求杨鸿年改编的《青春舞曲》!!
描述类	潘玮柏最新动态是什么?
不作处理	王栎鑫四川的几场歌友会,会在内江来吗?
事实类	全国有多少陆虎的歌迷啊?
需求类	200分,求《同一首歌》走进丽水视频完整版,完整版!!
不作处理	地面上A、B两个事件同时发生,对于坐在火箭中沿两个事件发生地点连线飞行的人来说(如图所示),哪个事件先发生?
描述类	周渝名的详细资料?
枚举类	《新大秦帝国》的主演分别是谁?
评价类	周杰伦蔡和依林会有结果吗
事实类	俞灏明 现在在哪个地区?
不作处理	而发好的师傅看都摄六根魂飞胆丧虚构?
不作处理	2008年世界音乐奖颁奖礼在什么时间什么地点举行?
事实类	刘德华的演唱会什么时候开始啊?
原因类	我PSP版本是3.71 M33-3的为啥不能玩怪物猎人2G
事实类	请问这是BEYOND那一年的演唱会?
是非类	腾讯是有十周年庆典的活动么?可信么?
方法类	从鸟巢去天安门怎么走?
事实类	迈克尔杰克逊何时重出江湖
不作处理	为摄影组拟定一个题目?
不作处理	我想找个COSPLAY社团加入!~
描述类	王力宏最近有什么活动?
需求类	2009年全运会的门票在哪买?
枚举类	王力宏演过哪些电影
是非类	黄雅莉专集出来了么?
事实类	林志颖10.17上海演唱会网址是?
事实类	力宏的MUSIC MAN演唱会什么时候出碟啊?
事实类	11月26日中国红歌会在哪举办?
事实类	林俊杰什么时候开演唱会
不作处理	大型电子游戏机扫描板颜色问题?
事实类	问首个的歌名是什么?
原因类	为什么有的仙后都不喜欢珉?
描述类	罗志祥是谁?
方法类	怎么才能把高音唱出来
原因类	周杰伦为什么受歌迷的欢迎?
枚举类	爱你是我犯了错.,,都有谁唱过.?
是非类	彩虹-周杰伦有没有人唱的吗?
原因类	为什么我哥说我很美?
不作处理	张学友都有那些歌?那些比较经典?
推荐类	你最喜欢张学友的什么歌?
需求类	谁有周杰伦的歌曲?
评价类	周杰伦和潘玮柏两个谁比较受歌迷欢迎!
事实类	谁知道周杰伦多少岁了?
